"plate","wellType","row","column","intensity"
"plate23","Test siRNAs",16,3,0.217930560694865
"plate23","Test siRNAs",16,4,0.524247547423074
"plate23","Test siRNAs",16,5,0.65099504179858
"plate23","Test siRNAs",16,6,0.406910540623244
"plate23","MISC1",16,7,0.626237966725335
"plate23","MISC1",16,8,0.554006309222809
"plate23","Test siRNAs",16,9,0.662253330174952
"plate23","Test siRNAs",16,10,0.489617604884744
"plate23","Test siRNAs",16,11,0.694055888214825
"plate23","Test siRNAs",16,12,0.285819156002767
"plate23","Test siRNAs",16,13,0.756790714755868
"plate23","Test siRNAs",16,14,0.574541754561635
"plate23","Test siRNAs",16,15,0.96181133241842
"plate23","Test siRNAs",16,16,0.445989595903904
"plate23","Test siRNAs",16,17,0.190427249024614
"plate23","Test siRNAs",16,18,0.368033180873921
"plate23","Test siRNAs",16,19,-0.213141959743128
"plate23","Test siRNAs",16,20,0.333019361622719
"plate23","Test siRNAs",16,21,0.516058579719693
"plate23","Test siRNAs",16,22,0.330166678205721
"plate23","MISC4",16,23,0.559161343890244
"plate23","MISC2",16,24,-0.64450354002185
"plate24","No Cell Control",1,1,-3.48789649111022
"plate24","Positive Control",1,2,-1.37229677374245
"plate24","MISC1",1,3,0.238626939500246
"plate24","MISC1",1,4,0.0614302734577611
"plate24","Test siRNAs",1,5,0.195433299221909
"plate24","Test siRNAs",1,6,0.447344094156663
"plate24","Test siRNAs",1,7,0.0904346634339101
"plate24","Test siRNAs",1,8,0.386949896123058
"plate24","Test siRNAs",1,9,0.215060763951423
"plate24","Test siRNAs",1,10,0.0768431934565573
"plate24","Test siRNAs",1,11,0.608200539908516
"plate24","Test siRNAs",1,12,-0.0716787609256301
"plate24","Test siRNAs",1,13,0.340702611445964
"plate24","Test siRNAs",1,14,0.421815797338927
"plate24","Test siRNAs",1,15,0.356589959679082
"plate24","Test siRNAs",1,16,0.0171168030734783
"plate24","Test siRNAs",1,17,0.184959861944872
"plate24","Test siRNAs",1,18,0.419736806356792
"plate24","Test siRNAs",1,19,0.222701817257497
"plate24","Test siRNAs",1,20,-0.336253767926961
"plate24","Test siRNAs",1,21,0.204124220014231
"plate24","Test siRNAs",1,22,0.277085044870494
"plate24","Positive Control",1,23,-2.32790428625934
"plate24","MISC2",1,24,-1.17400910509442
"plate24","No Cell Control",2,1,-3.31351411942194
"plate24","Positive Control",2,2,-1.6041105530953
"plate24","MISC1",2,3,0.198731001546947
"plate24","MISC1",2,4,0.167169288793413
"plate24","Test siRNAs",2,5,0.0506318128063158
"plate24","Test siRNAs",2,6,0.178475314882108
"plate24","Test siRNAs",2,7,0.362360820955508
"plate24","Test siRNAs",2,8,0.075112009297796
"plate24","Test siRNAs",2,9,0.522169003680901
"plate24","Test siRNAs",2,10,0.204025346942646
"plate24","Test siRNAs",2,11,0.504856250352565
"plate24","Test siRNAs",2,12,0.343763877735343
"plate24","Test siRNAs",2,13,0.627032745500287
"plate24","Test siRNAs",2,14,0.393637517475431
"plate24","Test siRNAs",2,15,0.22911536203109
"plate24","Test siRNAs",2,16,0.331946397125333
"plate24","Test siRNAs",2,17,0.446682021489661
"plate24","Test siRNAs",2,18,0.51698645051231
"plate24","Test siRNAs",2,19,-0.0375186096718965
"plate24","Test siRNAs",2,20,0.455972947210468
"plate24","Test siRNAs",2,21,0.465574903641039
"plate24","Test siRNAs",2,22,0.586705677795592
"plate24","Positive Control",2,23,-1.4299353342011
"plate24","MISC2",2,24,-0.685041697494183
"plate24","No Cell Control",3,1,-3.29476540310157
"plate24","Positive Control",3,2,-1.71729134482412
"plate24","Test siRNAs",3,3,-0.260168498270606
"plate24","Test siRNAs",3,4,0.00446971731745846
"plate24","Test siRNAs",3,5,0.324105300658838
"plate24","Test siRNAs",3,6,-0.0822589623589546
"plate24","Test siRNAs",3,7,-0.281288388846617
"plate24","Test siRNAs",3,8,-0.200775115416537
"plate24","Test siRNAs",3,9,-0.186180764966732
"plate24","Test siRNAs",3,10,0.198000131211977
"plate24","Test siRNAs",3,11,-0.167304730791554
"plate24","Test siRNAs",3,12,0.488522545959095
"plate24","Test siRNAs",3,13,-0.41923377254622
"plate24","Test siRNAs",3,14,0.340286076343515
"plate24","Test siRNAs",3,15,0.250825861204089
"plate24","Test siRNAs",3,16,0.764579072808
"plate24","Test siRNAs",3,17,0.673006564273029
"plate24","Test siRNAs",3,18,-0.466347281882956
"plate24","Test siRNAs",3,19,0.382472849535738
"plate24","Test siRNAs",3,20,0.228799050695591
"plate24","Test siRNAs",3,21,-1.09679372903462
"plate24","Test siRNAs",3,22,0.50429069631766
"plate24","Positive Control",3,23,-1.7337060694168
"plate24","MISC2",3,24,-1.20632455971702
"plate24","No Cell Control",4,1,-3.27823186035663
"plate24","Positive Control",4,2,-1.89126301383304
"plate24","Test siRNAs",4,3,0.409083843977996
"plate24","Test siRNAs",4,4,0.410645791231839
"plate24","Test siRNAs",4,5,0.359460794021978
"plate24","Test siRNAs",4,6,0.378055900822143
"plate24","Test siRNAs",4,7,0.271554986322219
"plate24","Test siRNAs",4,8,0.200923149942145
"plate24","Test siRNAs",4,9,0.118102603409738
"plate24","Test siRNAs",4,10,0.267322147451525
"plate24","Test siRNAs",4,11,-0.79268867957157
"plate24","Test siRNAs",4,12,0.433826875737396
"plate24","Test siRNAs",4,13,0.483459546774382
"plate24","Test siRNAs",4,14,0.0608991766485604
"plate24","Test siRNAs",4,15,-0.171160545966459
"plate24","Test siRNAs",4,16,0.609833806483697
"plate24","Test siRNAs",4,17,0.427169552874237
"plate24","Test siRNAs",4,18,0.223126765213619
"plate24","Test siRNAs",4,19,0.357695770426863
"plate24","Test siRNAs",4,20,0.0788890397461127
"plate24","Test siRNAs",4,21,0.312034161199757
"plate24","Test siRNAs",4,22,0.62826197023013
"plate24","Positive Control",4,23,-1.60136716916608
"plate24","MISC2",4,24,-0.845185643971188
"plate24","No Cell Control",5,1,-3.10496530753989
"plate24","MISC3",5,2,0.0578611179921223
"plate24","Test siRNAs",5,3,0.114368101501735
"plate24","Test siRNAs",5,4,0.260750186849651
"plate24","Test siRNAs",5,5,-0.434235888976957
"plate24","Test siRNAs",5,6,0.365862614533173
"plate24","Test siRNAs",5,7,-0.444197083925165
"plate24","Test siRNAs",5,8,0.160366937588325
"plate24","Test siRNAs",5,9,0.211304974289718
"plate24","Test siRNAs",5,10,0.358294710420735
"plate24","Test siRNAs",5,11,-0.0234585838813988
"plate24","Test siRNAs",5,12,-0.0501274475572875
"plate24","Test siRNAs",5,13,0.162816555934973
"plate24","Test siRNAs",5,14,0.478990957942354
"plate24","Test siRNAs",5,15,-0.624573895388678
"plate24","Test siRNAs",5,16,-0.653932961252522
"plate24","Test siRNAs",5,17,-0.252033419917932
"plate24","Test siRNAs",5,18,-0.158313067862024
"plate24","Test siRNAs",5,19,-0.326145668642355
"plate24","Test siRNAs",5,20,0.415631533082699
"plate24","Test siRNAs",5,21,0.0446889101057846
"plate24","Test siRNAs",5,22,-0.140614808194948
"plate24","MISC3",5,23,0.320655688263896
"plate24","MISC2",5,24,-0.303619794629112
"plate24","No Cell Control",6,1,-3.34715178252176
"plate24","MISC3",6,2,0.189534256816261
"plate24","Test siRNAs",6,3,0.359331736982553
"plate24","Test siRNAs",6,4,0.320326143980757
"plate24","Test siRNAs",6,5,0.521022387809922
"plate24","Test siRNAs",6,6,0.480731746434042
"plate24","Test siRNAs",6,7,0.275741777685802
"plate24","Test siRNAs",6,8,0.448942995412131
"plate24","Test siRNAs",6,9,0.213971093596864
"plate24","Test siRNAs",6,10,0.394773984936537
"plate24","Test siRNAs",6,11,0.283999638764279
"plate24","Test siRNAs",6,12,0.190875441061623
"plate24","Test siRNAs",6,13,-0.0814820031462831
"plate24","Test siRNAs",6,14,-0.292879777338527
"plate24","Test siRNAs",6,15,0.242135368119214
"plate24","Test siRNAs",6,16,0.125071369090308
"plate24","Test siRNAs",6,17,0.292915518752794
"plate24","Test siRNAs",6,18,0.354130304117155
"plate24","Test siRNAs",6,19,0.00273034588674725
"plate24","Test siRNAs",6,20,0.290686304054101
"plate24","Test siRNAs",6,21,0.508750056648756
"plate24","Test siRNAs",6,22,0.112124694284016
"plate24","MISC3",6,23,0.542244556382025
"plate24","MISC2",6,24,0.0557977601525108
"plate24","No Cell Control",7,1,-3.16671084808153
"plate24","MISC3",7,2,0.140442047845596
"plate24","Test siRNAs",7,3,0.0596620662370243
"plate24","Test siRNAs",7,4,0.189339193078337
"plate24","Test siRNAs",7,5,0.197078627373314
"plate24","Test siRNAs",7,6,0.274055074625751
"plate24","Test siRNAs",7,7,-0.00454197573674373
"plate24","Test siRNAs",7,8,-0.231583096571151
"plate24","Test siRNAs",7,9,0.206377775346905
"plate24","Test siRNAs",7,10,0.407506736663554
"plate24","Test siRNAs",7,11,0.219652629350782
"plate24","Test siRNAs",7,12,0.561318627699
"plate24","Test siRNAs",7,13,0.430112528773672
"plate24","Test siRNAs",7,14,-0.11374551040595
"plate24","Test siRNAs",7,15,-0.303372931053899
"plate24","Test siRNAs",7,16,0.552651670958306
"plate24","Test siRNAs",7,17,0.298981694748305
"plate24","Test siRNAs",7,18,0.385799976638932
"plate24","Test siRNAs",7,19,-0.249763444290718
"plate24","Test siRNAs",7,20,-0.42087079354486
"plate24","Test siRNAs",7,21,0.419088163822336
"plate24","Test siRNAs",7,22,-1.12018153248358
"plate24","MISC3",7,23,0.222759970809591
"plate24","MISC2",7,24,-0.914522610458902
"plate24","No Cell Control",8,1,-3.16596834284599
"plate24","MISC3",8,2,0.336651673179133
"plate24","Test siRNAs",8,3,0.137319997079998
"plate24","Test siRNAs",8,4,0.358424541382756
"plate24","Test siRNAs",8,5,-0.109266794743584
"plate24","Test siRNAs",8,6,0.466244610750293
"plate24","Test siRNAs",8,7,0.543589832710903
"plate24","Test siRNAs",8,8,0.144599286672239
"plate24","Test siRNAs",8,9,0.399053704887136
"plate24","Test siRNAs",8,10,0.529897541161076
"plate24","Test siRNAs",8,11,0.404789229719965
"plate24","Test siRNAs",8,12,0.390202107460964
"plate24","Test siRNAs",8,13,0.740714154988406
"plate24","Test siRNAs",8,14,-0.406019786000791
"plate24","Test siRNAs",8,15,-0.0504632721015427
"plate24","Test siRNAs",8,16,-0.637216995795083
"plate24","Test siRNAs",8,17,0.125120073747382
"plate24","Test siRNAs",8,18,0.745714358638506
"plate24","Test siRNAs",8,19,-0.198784649242352
"plate24","Test siRNAs",8,20,0.369815190209686
"plate24","Test siRNAs",8,21,0.678339297714109
"plate24","Test siRNAs",8,22,0.909263380552277
"plate24","MISC3",8,23,0.727450635856977
"plate24","MISC2",8,24,-0.14811132626888
"plate24","No Cell Control",9,1,-3.06376219634416
"plate24","Negative Control",9,2,0.468410424325498
"plate24","Test siRNAs",9,3,0.268857858388567
"plate24","Test siRNAs",9,4,0.119339325377973
"plate24","Test siRNAs",9,5,0.557641970211891
"plate24","Test siRNAs",9,6,0.22476757269379
"plate24","Test siRNAs",9,7,0.476202850844615
"plate24","Test siRNAs",9,8,0.350094926125626
"plate24","Test siRNAs",9,9,-0.00906169258297132
"plate24","Test siRNAs",9,10,0.10691204082536
"plate24","Test siRNAs",9,11,0.138052556012501
"plate24","Test siRNAs",9,12,0.438148360552352
"plate24","Test siRNAs",9,13,0.398103450521659
"plate24","Test siRNAs",9,14,-0.315789026456116
"plate24","Test siRNAs",9,15,0.358119001988803
"plate24","Test siRNAs",9,16,-0.000102238651563086
"plate24","Test siRNAs",9,17,-0.00921007455976247
"plate24","Test siRNAs",9,18,0.164384770514665
"plate24","Test siRNAs",9,19,-0.765672175984073
"plate24","Test siRNAs",9,20,0.0241223976443215
"plate24","Test siRNAs",9,21,0.105981635327453
"plate24","Test siRNAs",9,22,0.105511050131403
"plate24","Negative Control",9,23,0.601347463605365
"plate24","MISC2",9,24,0.0614986620020312
"plate24","No Cell Control",10,1,-3.28298195330381
"plate24","Negative Control",10,2,0.425282421734798
"plate24","Test siRNAs",10,3,0.325043811748517
"plate24","Test siRNAs",10,4,0.46350534241271
"plate24","Test siRNAs",10,5,0.594012725061959
"plate24","Test siRNAs",10,6,0.20256112607365
"plate24","Test siRNAs",10,7,0.792903598661864
"plate24","Test siRNAs",10,8,0.636688165641915
"plate24","Test siRNAs",10,9,0.718589622472828
"plate24","Test siRNAs",10,10,0.798342957750385
"plate24","Test siRNAs",10,11,0.815002424424358
"plate24","Test siRNAs",10,12,0.23684556320762
"plate24","Test siRNAs",10,13,0.480655523192877
"plate24","Test siRNAs",10,14,0.672190562889199
"plate24","Test siRNAs",10,15,0.538376018835108
"plate24","Test siRNAs",10,16,0.563406190613379
"plate24","Test siRNAs",10,17,-0.201675302459885
"plate24","Test siRNAs",10,18,-0.100646752684853
"plate24","Test siRNAs",10,19,0.60131417714743
"plate24","Test siRNAs",10,20,0.706168595756296
"plate24","Test siRNAs",10,21,1.01847729826788
"plate24","Test siRNAs",10,22,0.705394659985239
"plate24","Negative Control",10,23,0.791622462536301
"plate24","MISC2",10,24,0.0300554517360608
"plate24","No Cell Control",11,1,-3.00422144356212
"plate24","Negative Control",11,2,0.443640309860258
"plate24","Test siRNAs",11,3,0.318119655147793
"plate24","Test siRNAs",11,4,0.199330011378556
"plate24","Test siRNAs",11,5,0.272373955861436
"plate24","Test siRNAs",11,6,-0.500778293198088
"plate24","Test siRNAs",11,7,0.165844844780958
"plate24","Test siRNAs",11,8,0.230188191431997
"plate24","Test siRNAs",11,9,0.0571029769119479
"plate24","Test siRNAs",11,10,-0.229188975223977
"plate24","Test siRNAs",11,11,-0.824423576364874
"plate24","Test siRNAs",11,12,0.608743217821087
"plate24","Test siRNAs",11,13,0.282637000942981
"plate24","Test siRNAs",11,14,-0.550815845541801
"plate24","Test siRNAs",11,15,0.0743237618765639
"plate24","Test siRNAs",11,16,0.382799039134357
"plate24","Test siRNAs",11,17,0.240577073821958
"plate24","Test siRNAs",11,18,-0.459867435500158
"plate24","MISC1",11,19,-0.0326240148242198
"plate24","MISC1",11,20,-0.229492237756564
"plate24","Test siRNAs",11,21,0.269638194185344
"plate24","Test siRNAs",11,22,0.0356154073774152
"plate24","Negative Control",11,23,0.558257125884861
"plate24","MISC2",11,24,-0.288733839642213
"plate24","No Cell Control",12,1,-3.19778909466297
"plate24","Negative Control",12,2,0.406174886889052
"plate24","Test siRNAs",12,3,0.564107717336588
"plate24","Test siRNAs",12,4,0.434612445420778
"plate24","Test siRNAs",12,5,0.257134447179584
"plate24","Test siRNAs",12,6,0.680023259243664
"plate24","Test siRNAs",12,7,0.59535925836133
"plate24","Test siRNAs",12,8,0.45524270223886
"plate24","Test siRNAs",12,9,0.536266428945486
"plate24","Test siRNAs",12,10,0.437969329715223
"plate24","Test siRNAs",12,11,0.636223794763479
"plate24","Test siRNAs",12,12,0.59242306420092
"plate24","Test siRNAs",12,13,0.632418553957059
"plate24","Test siRNAs",12,14,0.469067080377695
"plate24","Test siRNAs",12,15,0.628448493930385
"plate24","Test siRNAs",12,16,-0.0271698591779898
"plate24","Test siRNAs",12,17,0.38408410387563
"plate24","Test siRNAs",12,18,0.739723972228875
"plate24","MISC1",12,19,0.402158443700928
"plate24","MISC1",12,20,0.235909889021851
"plate24","Test siRNAs",12,21,0.608895793070067
"plate24","Test siRNAs",12,22,0.527155565407098
"plate24","Negative Control",12,23,0.798348165381022
"plate24","MISC2",12,24,-0.243707063237776
"plate24","No Cell Control",13,1,-2.97344578267402
"plate24","MISC4",13,2,0.0907343469633411
"plate24","Test siRNAs",13,3,0.103972048145038
"plate24","Test siRNAs",13,4,-0.542752962853899
"plate24","Test siRNAs",13,5,0.19185602530694
"plate24","Test siRNAs",13,6,-0.242418372736186
"plate24","Test siRNAs",13,7,-0.146702229539579
"plate24","Test siRNAs",13,8,-0.21317017831046
"plate24","Test siRNAs",13,9,-0.0300759629074731
"plate24","Test siRNAs",13,10,-0.342964392463331
"plate24","Test siRNAs",13,11,-0.371277177894448
"plate24","Test siRNAs",13,12,-0.0189739170504756
"plate24","MISC1",13,13,-0.407591621794773
"plate24","MISC1",13,14,-0.179065188487609
"plate24","Test siRNAs",13,15,0.265652568827892
"plate24","Test siRNAs",13,16,-0.463624675411462
"plate24","Test siRNAs",13,17,0.442130242304698
"plate24","Test siRNAs",13,18,-1.14298018325902
"plate24","Test siRNAs",13,19,0.0397988938201062
"plate24","Test siRNAs",13,20,0.518008901902003
"plate24","Test siRNAs",13,21,-0.169444825238538
"plate24","Test siRNAs",13,22,0.337281605723392
"plate24","MISC4",13,23,0.561705843925496
"plate24","MISC2",13,24,-0.479978622305011
"plate24","No Cell Control",14,1,-3.34224165662215
"plate24","MISC4",14,2,0.212268432506218
"plate24","Test siRNAs",14,3,0.345673997335172
"plate24","Test siRNAs",14,4,0.186716486738784
"plate24","Test siRNAs",14,5,0.431760390763742
"plate24","Test siRNAs",14,6,0.277689036072294
"plate24","Test siRNAs",14,7,0.365382405761773
"plate24","Test siRNAs",14,8,0.518606833759944
"plate24","Test siRNAs",14,9,0.513838445554642
"plate24","Test siRNAs",14,10,0.502392934845859
"plate24","Test siRNAs",14,11,0.35398236962449
"plate24","Test siRNAs",14,12,0.52640473761971
"plate24","MISC1",14,13,-0.171961673861652
"plate24","MISC1",14,14,0.0877623276020014
"plate24","Test siRNAs",14,15,-0.075660162312804
"plate24","Test siRNAs",14,16,0.303123619476758
"plate24","Test siRNAs",14,17,-0.674399048731476
"plate24","Test siRNAs",14,18,0.511432570516149
"plate24","Test siRNAs",14,19,-0.0188397482478461
"plate24","Test siRNAs",14,20,0.482328111298681
"plate24","Test siRNAs",14,21,0.324405307147899
"plate24","Test siRNAs",14,22,-0.01592738900616
"plate24","MISC4",14,23,0.636654638881242
"plate24","MISC2",14,24,-0.466575825078008
"plate24","No Cell Control",15,1,-3.07217107408114
"plate24","MISC4",15,2,0.194029250927311
"plate24","Test siRNAs",15,3,-0.122496125454466
"plate24","Test siRNAs",15,4,-0.133465619929318
"plate24","Test siRNAs",15,5,0.106378973933362
"plate24","Test siRNAs",15,6,0.0458370461022304
"plate24","MISC1",15,7,0.019570725261479
"plate24","MISC1",15,8,0.122880546594626
"plate24","Test siRNAs",15,9,-0.200560279737739
"plate24","Test siRNAs",15,10,0.260517764297202
"plate24","Test siRNAs",15,11,0.119581923149738
"plate24","Test siRNAs",15,12,0.548815654179149
"plate24","Test siRNAs",15,13,0.0368407522481043
"plate24","Test siRNAs",15,14,-0.00280362583478783
"plate24","Test siRNAs",15,15,0.191384897600743
"plate24","Test siRNAs",15,16,0.544082176264893
"plate24","Test siRNAs",15,17,0.63862171209986
"plate24","Test siRNAs",15,18,-0.36657537354516
"plate24","Test siRNAs",15,19,0.145515624652468
"plate24","Test siRNAs",15,20,0.318201611732449
"plate24","Test siRNAs",15,21,0.299516454053614
"plate24","Test siRNAs",15,22,0.154108530804888
"plate24","MISC4",15,23,0.165845827855746
"plate24","MISC2",15,24,-0.934008469598867
"plate24","No Cell Control",16,1,-3.45086770840045
"plate24","MISC4",16,2,0.206245752690786
"plate24","Test siRNAs",16,3,0.000971225382463775
"plate24","Test siRNAs",16,4,0.213138898068899
"plate24","Test siRNAs",16,5,0.204261327491995
"plate24","Test siRNAs",16,6,0.262078995952035
"plate24","MISC1",16,7,0.0921303562027999
"plate24","MISC1",16,8,0.306055181954568
"plate24","Test siRNAs",16,9,0.302811818704693
"plate24","Test siRNAs",16,10,0.408603034031959
"plate24","Test siRNAs",16,11,0.221372537905341
"plate24","Test siRNAs",16,12,0.350463971251456
"plate24","Test siRNAs",16,13,0.474217417758768
"plate24","Test siRNAs",16,14,0.184177466402342
"plate24","Test siRNAs",16,15,0.359034407210613
"plate24","Test siRNAs",16,16,0.473590768952999
"plate24","Test siRNAs",16,17,0.245496258397463
"plate24","Test siRNAs",16,18,-0.137862834653941
"plate24","Test siRNAs",16,19,0.205167453934469
"plate24","Test siRNAs",16,20,0.0100670864141283
"plate24","Test siRNAs",16,21,0.323324512730252
"plate24","Test siRNAs",16,22,0.168810598188546
"plate24","MISC4",16,23,0.178591681695947
"plate24","MISC2",16,24,-0.46798242515614
"plate25","No Cell Control",1,1,-3.76258170345422
"plate25","Positive Control",1,2,-1.45271026880837
"plate25","MISC1",1,3,0.276828251038743
"plate25","MISC1",1,4,0.316678755812711
"plate25","Test siRNAs",1,5,0.245152896143256
"plate25","Test siRNAs",1,6,0.589795094749471
"plate25","Test siRNAs",1,7,0.429772806965332
"plate25","Test siRNAs",1,8,0.642155632480649
"plate25","Test siRNAs",1,9,0.395053654400994
"plate25","Test siRNAs",1,10,0.645355722727427
"plate25","Test siRNAs",1,11,0.657226220479574
"plate25","Test siRNAs",1,12,0.451799587352748
"plate25","Test siRNAs",1,13,0.318960571283277
"plate25","Test siRNAs",1,14,0.531238865415866
"plate25","Test siRNAs",1,15,0.548057828461836
"plate25","Test siRNAs",1,16,0.505885707466078
"plate25","Test siRNAs",1,17,0.016414751152557
"plate25","Test siRNAs",1,18,0.158119752964855
"plate25","Test siRNAs",1,19,0.57756154853293
"plate25","Test siRNAs",1,20,0.231994173056806
"plate25","Test siRNAs",1,21,0.208335700516374
"plate25","Test siRNAs",1,22,0.0740702088698711
"plate25","Positive Control",1,23,-1.75150666253185
"plate25","MISC2",1,24,-0.660850747564452
"plate25","No Cell Control",2,1,-3.763045740714
"plate25","Positive Control",2,2,-1.80201972150255
"plate25","MISC1",2,3,0.364234649722559
"plate25","MISC1",2,4,0.159284746184602
"plate25","Test siRNAs",2,5,0.40795418247284
"plate25","Test siRNAs",2,6,0.320414051504592
"plate25","Test siRNAs",2,7,0.32293662788525
"plate25","Test siRNAs",2,8,0.36615284949872
"plate25","Test siRNAs",2,9,0.274927366688688
"plate25","Test siRNAs",2,10,0.721390755568139
"plate25","Test siRNAs",2,11,0.49564489482207
"plate25","Test siRNAs",2,12,0.520820802746696
"plate25","Test siRNAs",2,13,0.524318731809174
"plate25","Test siRNAs",2,14,0.546213087904602
"plate25","Test siRNAs",2,15,0.402787742125126
"plate25","Test siRNAs",2,16,0.657918478759908
"plate25","Test siRNAs",2,17,0.648775998913829
"plate25","Test siRNAs",2,18,0.488107075411393
"plate25","Test siRNAs",2,19,0.533342325426438
"plate25","Test siRNAs",2,20,0.616773014931963
"plate25","Test siRNAs",2,21,0.508274452096386
"plate25","Test siRNAs",2,22,0.296308724333592
"plate25","Positive Control",2,23,-1.90239197436155
"plate25","MISC2",2,24,-0.74662652969838
"plate25","No Cell Control",3,1,-3.50547690541916
"plate25","Positive Control",3,2,-2.02297083964123
"plate25","Test siRNAs",3,3,0.316491181892991
"plate25","Test siRNAs",3,4,0.348836316613179
"plate25","Test siRNAs",3,5,0.0146980273373332
"plate25","Test siRNAs",3,6,-0.397473455827303
"plate25","Test siRNAs",3,7,0.442310910578216
"plate25","Test siRNAs",3,8,0.556510385217535
"plate25","Test siRNAs",3,9,0.592085936375714
"plate25","Test siRNAs",3,10,0.57131794360612
"plate25","Test siRNAs",3,11,0.410764058858654
"plate25","Test siRNAs",3,12,0.0828062209908668
"plate25","Test siRNAs",3,13,0.142383061566679
"plate25","Test siRNAs",3,14,0.689224239532666
"plate25","Test siRNAs",3,15,0.448771038205628
"plate25","Test siRNAs",3,16,0.298222347812513
"plate25","Test siRNAs",3,17,0.509737616923235
"plate25","Test siRNAs",3,18,0.650557560277661
"plate25","Test siRNAs",3,19,0.29168346482902
"plate25","Test siRNAs",3,20,0.3335055008575
"plate25","Test siRNAs",3,21,0.604910071490326
"plate25","Test siRNAs",3,22,0.678828184547472
"plate25","Positive Control",3,23,-1.25686352562085
"plate25","MISC2",3,24,-1.09834285325852
"plate25","No Cell Control",4,1,-3.6042142447135
"plate25","Positive Control",4,2,-1.27456881533927
"plate25","Test siRNAs",4,3,0.339332746311611
"plate25","Test siRNAs",4,4,0.554451609902389
"plate25","Test siRNAs",4,5,0.726654204150327
"plate25","Test siRNAs",4,6,0.335788212941922
"plate25","Test siRNAs",4,7,0.72969833938069
"plate25","Test siRNAs",4,8,0.270331880683251
"plate25","Test siRNAs",4,9,0.444608394742603
"plate25","Test siRNAs",4,10,0.625560813102856
"plate25","Test siRNAs",4,11,0.613524791384658
"plate25","Test siRNAs",4,12,0.788685709972435
"plate25","Test siRNAs",4,13,0.571957977153888
"plate25","Test siRNAs",4,14,0.669580578833536
"plate25","Test siRNAs",4,15,0.384547410127303
"plate25","Test siRNAs",4,16,0.574917778296998
"plate25","Test siRNAs",4,17,0.663356963570064
"plate25","Test siRNAs",4,18,0.369060751642597
"plate25","Test siRNAs",4,19,0.458943980623592
"plate25","Test siRNAs",4,20,0.43630154529714
"plate25","Test siRNAs",4,21,0.525654638963335
"plate25","Test siRNAs",4,22,0.575578504048835
"plate25","Positive Control",4,23,-1.3835510896843
"plate25","MISC2",4,24,-0.740999509887239
"plate25","No Cell Control",5,1,-3.19255496549709
"plate25","MISC3",5,2,0.467843521549963
"plate25","Test siRNAs",5,3,0.465584953710556
"plate25","Test siRNAs",5,4,0.648006917606412
"plate25","Test siRNAs",5,5,0.382012876889542
"plate25","Test siRNAs",5,6,0.324719930698783
"plate25","Test siRNAs",5,7,0.645036237678542
"plate25","Test siRNAs",5,8,0.544907513893557
"plate25","Test siRNAs",5,9,0.333022963455469
"plate25","Test siRNAs",5,10,0.489545988623242
"plate25","Test siRNAs",5,11,0.595573837577547
"plate25","Test siRNAs",5,12,0.364263791857743
"plate25","Test siRNAs",5,13,-0.731855066741257
"plate25","Test siRNAs",5,14,0.66083430594689
"plate25","Test siRNAs",5,15,0.112321714816136
"plate25","Test siRNAs",5,16,0.0852995183283477
"plate25","Test siRNAs",5,17,0.541770544223688
"plate25","Test siRNAs",5,18,0.405185620782029
"plate25","Test siRNAs",5,19,0.398932770721159
"plate25","Test siRNAs",5,20,0.267048105995658
"plate25","Test siRNAs",5,21,0.217974803558114
"plate25","Test siRNAs",5,22,0.72617105852968
"plate25","MISC3",5,23,0.533970818910062
"plate25","MISC2",5,24,-0.253923708599568
"plate25","No Cell Control",6,1,-3.63951028869665
"plate25","MISC3",6,2,0.428685051323288
"plate25","Test siRNAs",6,3,-0.659713840658587
"plate25","Test siRNAs",6,4,0.496638817099087
"plate25","Test siRNAs",6,5,0.766322445520951
"plate25","Test siRNAs",6,6,0.545131155613211
"plate25","Test siRNAs",6,7,0.791120073655916
"plate25","Test siRNAs",6,8,0.820068383431011
"plate25","Test siRNAs",6,9,0.402655579786981
"plate25","Test siRNAs",6,10,0.524104421168613
"plate25","Test siRNAs",6,11,0.42487401675016
"plate25","Test siRNAs",6,12,0.42194284559373
"plate25","Test siRNAs",6,13,0.670489385355056
"plate25","Test siRNAs",6,14,0.729644725993402
"plate25","Test siRNAs",6,15,0.34450436447513
"plate25","Test siRNAs",6,16,-0.137776980884321
"plate25","Test siRNAs",6,17,0.0877570030325583
"plate25","Test siRNAs",6,18,0.413586250400532
"plate25","Test siRNAs",6,19,0.426824800656482
"plate25","Test siRNAs",6,20,0.288279661408448
"plate25","Test siRNAs",6,21,0.629382066153736
"plate25","Test siRNAs",6,22,0.565250381535788
"plate25","MISC3",6,23,0.582847729621237
"plate25","MISC2",6,24,-0.313539218576073
"plate25","No Cell Control",7,1,-3.35115232150242
"plate25","MISC3",7,2,0.394995370156313
"plate25","Test siRNAs",7,3,0.428083948221859
"plate25","Test siRNAs",7,4,0.582793371297303
"plate25","Test siRNAs",7,5,0.615166343843834
"plate25","Test siRNAs",7,6,0.658482616019106
"plate25","Test siRNAs",7,7,0.316225223974442
"plate25","Test siRNAs",7,8,0.759573566442517
"plate25","Test siRNAs",7,9,-0.0152145272554408
"plate25","Test siRNAs",7,10,0.114277840725155
"plate25","Test siRNAs",7,11,0.684736085811004
"plate25","Test siRNAs",7,12,0.456146408426362
